"Hylak_id","SlopeMean","SignMean","PMean","SlopeMax","SignMax","PMax","SlopeMin","SignMin","PMin"
10865,316892.735624376,46,0.126515909191534,1753237.39869359,46,0.126515909191534,51280.0604913606,46,0.126515909191534
10868,-209810.74805662,-51,0.188754211372606,-659380.85880273,-51,0.188754211372606,-78047.7718814074,-51,0.188754211372606
10869,1213974.86385616,66,0.0889190013779975,3889809.41869632,66,0.0889190013779975,408649.346159644,66,0.0889190013779975
10870,551932.412439282,119,0.000506847121694909,2269250.5887691,119,0.000506847121694909,235258.64536206,119,0.000506847121694909
10873,2020901.0157584,86,0.0220981861760532,9567745.13615796,86,0.0220981861760532,214491.620662246,86,0.0220981861760532
10874,711984.654046318,142,0.000111388435677595,4009328.49581199,142,0.000111388435677595,293307.709197449,142,0.000111388435677595
10876,304227.03539386,84,0.0143695013580982,620956.551694323,84,0.0143695013580982,4662.3776611973,84,0.0143695013580982
10877,114474.21905017,19,0.574769687239788,302124.330944785,19,0.574769687239788,17348.2116818799,19,0.574769687239788
10880,407985.448268198,96,0.00417855756816654,514010.176773387,96,0.00417855756816654,196805.047897955,96,0.00417855756816654
10881,78508.6561429217,107,0.00269152071142353,188420.774743011,107,0.00269152071142353,33790.5955195789,107,0.00269152071142353
10882,86022.2738669008,72,0.0234461377945574,305062.190130506,72,0.0234461377945574,24786.069375314,72,0.0234461377945574
10884,79444.5749682578,72,0.0545808580212721,290855.913498656,72,0.0545808580212721,18771.2498956601,72,0.0545808580212721
10885,1464121.34898608,92,0.00962263335494118,1516679.55125738,92,0.00962263335494118,479259.099010666,92,0.00962263335494118
10886,977747.582799132,92,0.00493878799045833,2962827.06850224,92,0.00493878799045833,203579.587210934,92,0.00493878799045833
10888,308952.021510393,94,0.00574299209410056,696425.489159133,94,0.00574299209410056,111207.582592392,94,0.00574299209410056
10889,121789.979230484,17,0.663419957934738,310222.520635025,17,0.663419957934738,73155.8128464613,17,0.663419957934738
10892,215470.008413415,78,0.038988237204201,562572.603784844,78,0.038988237204201,14417.6620651937,78,0.038988237204201
10898,472089.696853741,106,0.00263158980102385,2969097.96621385,106,0.00263158980102385,213745.892909889,106,0.00263158980102385
10899,178317.532948403,96,0.00626280184941397,360984.2740175,96,0.00626280184941397,84715.4299792625,96,0.00626280184941397
10900,90918.5065818144,102,0.000438664851646564,249473.488025468,102,0.000438664851646564,42910.870117109,102,0.000438664851646564
10901,48633.76797961,98,0.00265620736146066,98331.4393079742,98,0.00265620736146066,39924.4572284498,98,0.00265620736146066
10902,13436.2268901154,79,0.0193139546280023,25537.7764570806,79,0.0193139546280023,7381.94949882247,79,0.0193139546280023
10904,48567.811911985,70,0.0148312068025416,73572.3883640377,70,0.0148312068025416,34671.5739229569,70,0.0148312068025416
10905,1211369.82999682,142,6.02864161840522e-05,1579763.84148869,142,6.02864161840522e-05,821773.041855651,142,6.02864161840522e-05
10906,1066634.79470035,87,0.00989849353896188,3287821.2396058,87,0.00989849353896188,354889.731550866,87,0.00989849353896188
10908,50662.0601337431,110,0.000193776372618082,243452.97675129,110,0.000193776372618082,8124.8004184266,110,0.000193776372618082
10909,696157.753876757,117,0.000341570090511389,1543836.52416284,117,0.000341570090511389,242324.510132816,117,0.000341570090511389
10910,9563.56498157845,79,0.0397637664802062,46693.3362045622,79,0.0397637664802062,3081.7430737604,79,0.0397637664802062
10912,184497.409687527,82,0.0223696320006095,312055.780930907,82,0.0223696320006095,93396.2691185999,82,0.0223696320006095
10913,109933.455561429,140,3.65442091700974e-05,159769.955415942,140,3.65442091700974e-05,99090.7037800275,140,3.65442091700974e-05
10915,93945.6238700267,79,0.0241853446077462,262530.748563817,79,0.0241853446077462,5782.6186163994,79,0.0241853446077462
10916,145719.761479436,143,8.36011944957971e-05,365764.693874161,143,8.36011944957971e-05,52615.1523005431,143,8.36011944957971e-05
10917,453458.71966567,86,0.0164376462404918,706554.891507148,86,0.0164376462404918,215097.81197602,86,0.0164376462404918
10918,1117444.74374197,144,8.41775703408487e-06,2503201.27871868,144,8.41775703408487e-06,150994.791084055,144,8.41775703408487e-06
10919,127134.298195084,50,0.130123500541805,1787552.14599464,50,0.130123500541805,73222.0014601446,50,0.130123500541805
10920,39984.414385351,83,0.0237252740557394,95740.9325261202,83,0.0237252740557394,24617.5972339635,83,0.0237252740557394
10921,345865.246732002,76,0.015890458149052,722858.365669887,76,0.015890458149052,116676.36597632,76,0.015890458149052
10923,891764.606541757,137,8.15886232847784e-05,5725947.6997204,137,8.15886232847784e-05,528851.91450374,137,8.15886232847784e-05
10925,47143.0048275819,46,0.180034738596348,171838.958951484,46,0.180034738596348,5711.98628987759,46,0.180034738596348
10927,6541.47337080216,93,0.00612747843908323,14159.6604289818,93,0.00612747843908323,2941.07471358396,93,0.00612747843908323
10928,376917.615896675,81,0.0349517036440197,843748.059895915,81,0.0349517036440197,206228.544129587,81,0.0349517036440197
10931,240990.668626896,100,0.00108962328731455,529702.182312006,100,0.00108962328731455,109351.391680345,100,0.00108962328731455
10933,355732.134417874,71,0.0255718187980651,536860.978042876,71,0.0255718187980651,110906.468778629,71,0.0255718187980651
10934,292874.744263028,112,0.000606252860296586,943359.541482269,112,0.000606252860296586,85488.2610596812,112,0.000606252860296586
10937,66199.573113659,9,0.811619387510438,192069.709044472,9,0.811619387510438,13033.0020301389,9,0.811619387510438
10938,67423.0381290233,62,0.0360103839996515,131797.694214977,62,0.0360103839996515,59312.906074005,62,0.0360103839996515
10941,348852.715782805,87,0.00608855046037671,3131723.64121063,87,0.00608855046037671,15621.7390240957,87,0.00608855046037671
10943,328632.963277084,137,4.61932593838199e-05,417483.029487039,137,4.61932593838199e-05,238820.541038805,137,4.61932593838199e-05
10944,343243.035763693,104,0.00620264220056055,588416.632737764,104,0.00620264220056055,99070.1473487043,104,0.00620264220056055
10946,74801.795111156,166,8.4594041815933e-07,123221.298251894,166,8.4594041815933e-07,62365.1284151902,166,8.4594041815933e-07
10947,2107468.59738136,92,0.00670627560780557,5364805.28685338,92,0.00670627560780557,1118165.11195054,92,0.00670627560780557
10948,785865.330968683,69,0.0394008719059511,2035203.04752933,69,0.0394008719059511,99045.8701237384,69,0.0394008719059511
10950,587018.328799812,112,0.00051959680686875,1345466.78901901,112,0.00051959680686875,233473.396672084,112,0.00051959680686875
10951,292397.83040918,60,0.102728026618919,642451.571039883,60,0.102728026618919,146708.31909032,60,0.102728026618919
10953,1907078.37125679,73,0.0495063690986937,2988049.06095535,73,0.0495063690986937,901462.6992382,73,0.0495063690986937
10954,578837.458555039,49,0.11490443706556,1241002.56741132,49,0.11490443706556,231345.865747198,49,0.11490443706556
10955,1284446.57311731,52,0.175522061586771,1575186.35889654,52,0.175522061586771,889268.047295826,52,0.175522061586771
10956,3196068.55210269,178,6.62785547111966e-07,6163124.44895057,178,6.62785547111966e-07,1234308.30950367,178,6.62785547111966e-07
10957,293399.510918368,54,0.113696162968487,680186.836088948,54,0.113696162968487,146106.241630741,54,0.113696162968487
10958,135028.013607776,39,0.109578918523966,303813.030617495,39,0.109578918523966,61792.4808035579,39,0.109578918523966
10959,60864.0479506407,89,0.00613180654856604,119387.2464289,89,0.00613180654856604,21597.1579613907,89,0.00613180654856604
10960,278983.740691972,24,0.536855623612912,557967.481383957,24,0.536855623612912,103509.868454614,24,0.536855623612912
10961,1942217.44543309,140,0.000248070069201356,5389550.32097886,140,0.000248070069201356,710261.525915706,140,0.000248070069201356
10962,49745.0290730614,142,6.5570990053665e-05,144201.364039172,142,6.5570990053665e-05,22514.7111139227,142,6.5570990053665e-05
10965,153726.266193625,86,0.0124066978708679,451655.93253349,86,0.0124066978708679,67540.950906001,86,0.0124066978708679
10966,4766368.08113871,105,0.00139423227431612,8356619.36303537,105,0.00139423227431612,2400968.99609599,105,0.00139423227431612
10967,855530.59663624,161,7.15182777977219e-06,2099612.80525972,161,7.15182777977219e-06,610824.068909276,161,7.15182777977219e-06
10968,1082374.49946379,116,0.000744507156581475,2795896.13449881,116,0.000744507156581475,528374.727885958,116,0.000744507156581475
10970,91011.1806271162,86,0.00877591542087952,169611.745714171,86,0.00877591542087952,29634.2036054607,86,0.00877591542087952
10971,1409279.83002691,84,0.018578611709811,2360947.96590827,84,0.018578611709811,716264.197744094,84,0.018578611709811
10972,344927.24994418,109,0.00691052146181925,681026.641432557,109,0.00691052146181925,240500.935708776,109,0.00691052146181925
10973,1445206.58201716,179,1.8813562363551e-06,5025505.67403055,179,1.8813562363551e-06,352397.921370346,179,1.8813562363551e-06
10974,81014.0592671952,155,6.17529524138405e-06,2577563.98426786,155,6.17529524138405e-06,59606.8371155914,155,6.17529524138405e-06
10976,209030.640569114,138,2.14850952773293e-05,427017.416920189,138,2.14850952773293e-05,95805.1896936322,138,2.14850952773293e-05
10977,217329.911578261,103,0.00247208677587452,345803.697550611,103,0.00247208677587452,91274.1320797589,103,0.00247208677587452
10980,1469883.03671583,64,0.0701604749162663,4389150.38729555,64,0.0701604749162663,375847.581336448,64,0.0701604749162663
10982,1508994.90235278,88,0.00480706331577307,3554757.32998377,88,0.00480706331577307,481624.506958445,88,0.00480706331577307
10983,126678.547025565,143,1.99802909506275e-06,326765.687968506,143,1.99802909506275e-06,66675.717224711,143,1.99802909506275e-06
10984,614542.136760259,221,1.2689826967005e-10,943478.780224092,221,1.2689826967005e-10,177032.184359937,221,1.2689826967005e-10
10985,245102.93636415,25,0.476357351974147,724246.64116805,25,0.476357351974147,130915.90016765,25,0.476357351974147
10987,2826674.4780151,123,0.000294358057575161,8289890.35765543,123,0.000294358057575161,1371547.34268561,123,0.000294358057575161
10989,7896.69701709344,53,0.165054289860769,15099.1558634942,53,0.165054289860769,6344.63674311712,53,0.165054289860769
10990,484572.16325189,117,0.000630420163155954,1378451.7097772,117,0.000630420163155954,232739.782844655,117,0.000630420163155954
10992,167602.106814081,102,0.000662345200832082,291005.61096115,102,0.000662345200832082,41235.250056764,102,0.000662345200832082
10993,1140045.97448735,61,0.128122027407175,1789212.66570663,61,0.128122027407175,545947.908377862,61,0.128122027407175
10995,61351.7909703673,79,0.0479271042524347,217340.697745977,79,0.0479271042524347,8040.9396037806,79,0.0479271042524347
10997,82388.5674787766,19,0.398059388409854,249501.275780033,19,0.398059388409854,34541.1712437399,19,0.398059388409854
10999,2830769.52627376,56,0.108550474677009,3228846.49090599,56,0.108550474677009,2432692.5616415,56,0.108550474677009
11000,36539534.6925919,156,3.56968146797421e-05,109920754.807606,156,3.56968146797421e-05,7954628.94920094,156,3.56968146797421e-05
11001,140433.745866054,20,0.525131668365709,386955.948505632,20,0.525131668365709,49951.8676528767,20,0.525131668365709
11002,667272.989378988,83,0.0109867601837539,2531534.94562558,83,0.0109867601837539,135919.544830401,83,0.0109867601837539
11003,120690.378435569,63,0.0276222057807962,162960.21401694,63,0.0276222057807962,56992.678705685,63,0.0276222057807962
11004,1274998.20256552,81,0.00860035309698759,5406163.67644353,81,0.00860035309698759,113550.971074979,81,0.00860035309698759
11006,339466.466906686,87,0.0179439213552333,637976.648758386,87,0.0179439213552333,244532.486850886,87,0.0179439213552333
11008,4119708.38978005,137,0.00014595333324019,11719909.214264,137,0.00014595333324019,3257879.51865984,137,0.00014595333324019
11009,932810.867300121,91,0.00913008036270768,2078170.17331551,91,0.00913008036270768,440936.206758187,91,0.00913008036270768
11019,822379.237387924,148,1.06136690416481e-05,1554959.9677256,148,1.06136690416481e-05,375004.932248898,148,1.06136690416481e-05
11021,-6225.99964082626,-12,0.75507093093655,-11756.7563634325,-12,0.75507093093655,-2273.67994931595,-12,0.75507093093655
11023,17313.2930429797,97,0.00139414788963688,52443.8305813747,97,0.00139414788963688,6129.63717521299,97,0.00139414788963688
11024,157279.392415747,64,0.0629724152188287,251995.669945631,64,0.0629724152188287,82939.6150386757,64,0.0629724152188287
11025,1830875.59553083,135,0.000272812429083391,4235648.12778258,135,0.000272812429083391,1030886.35403729,135,0.000272812429083391
11026,42914.9229886321,92,0.0032274086362456,142238.636503558,92,0.0032274086362456,21770.8133254006,92,0.0032274086362456
11027,30470.4173961344,27,0.240650037964834,116916.120082944,27,0.240650037964834,6845.10827829846,27,0.240650037964834
11030,16276.7427360375,97,0.00474377700039041,73890.6552728953,97,0.00474377700039041,11987.282031034,97,0.00474377700039041
11032,790105.199033084,103,0.000328081758312671,1588494.59412417,103,0.000328081758312671,785379.336160364,103,0.000328081758312671
11035,2217751.31410188,54,0.0908894987036151,2217751.31410188,54,0.0908894987036151,2217751.31410188,54,0.0908894987036151
11038,770712.723048062,167,3.08900561818426e-06,1860749.11509725,167,3.08900561818426e-06,355353.137350107,167,3.08900561818426e-06
11041,4401633.72949458,104,0.00284755958595539,13805036.6624372,104,0.00284755958595539,1000233.17493186,104,0.00284755958595539
11046,329881.578664272,119,0.000913321315879401,495326.774079991,119,0.000913321315879401,153965.641753001,119,0.000913321315879401
11048,103995.31475782,146,7.05766368946925e-06,306164.671774078,146,7.05766368946925e-06,12702.1100204367,146,7.05766368946925e-06
11049,692428.170329175,161,1.47953296503189e-05,2219094.93405087,161,1.47953296503189e-05,276313.614721775,161,1.47953296503189e-05
11050,136809.852867572,46,0.211182081506661,385453.406404459,46,0.211182081506661,56840.767054871,46,0.211182081506661
11055,87821.7239816737,107,0.00076404135125574,221923.864974395,107,0.00076404135125574,43004.3319182324,107,0.00076404135125574
11058,369609.651134964,122,0.000371792577671171,649419.607700332,122,0.000371792577671171,241583.95575589,122,0.000371792577671171
11066,7341743.85239614,112,0.000169173514013243,13082362.7157059,112,0.000169173514013243,3028921.41693683,112,0.000169173514013243
11069,633050.649328147,161,7.71601535332067e-07,1719283.46382448,161,7.71601535332067e-07,150537.579329621,161,7.71601535332067e-07
11070,22221.5587481275,79,0.0265321101122227,50376.6227117233,79,0.0265321101122227,13270.2213928625,79,0.0265321101122227
11073,72492.6698672478,121,0.00163322729300397,242655.899120831,121,0.00163322729300397,17128.3634247766,121,0.00163322729300397
11075,381809.047776739,121,5.33123113883871e-05,1486488.40281912,121,5.33123113883871e-05,84292.7291777993,121,5.33123113883871e-05
11076,20509.3484775432,101,0.00463924663006332,45745.1311721344,101,0.00463924663006332,12269.3894865659,101,0.00463924663006332
11080,399118.694882595,81,0.0176007625022816,1230652.7668082,81,0.0176007625022816,77781.603017495,81,0.0176007625022816
11082,73735.210305923,114,0.000337409676134603,251237.601072765,114,0.000337409676134603,21167.2831209934,114,0.000337409676134603
11083,280408.912107725,68,0.0641494825409268,594537.549709525,68,0.0641494825409268,135740.229956271,68,0.0641494825409268
11084,29331.7099464716,46,0.10231023940389,61022.2636998271,46,0.10231023940389,16351.8408989314,46,0.10231023940389
11085,12320.3105740796,17,0.649431004057607,24353.2012308896,17,0.649431004057607,5312.51186108341,17,0.649431004057607
11088,29586.3785917951,48,0.19318588364005,65190.3257107344,48,0.19318588364005,11504.1751254237,48,0.19318588364005
11089,126954.559853094,94,0.00391746594593956,779024.508772924,94,0.00391746594593956,114254.813727256,94,0.00391746594593956
11091,293262.418733667,67,0.0708627778613606,831959.050570644,67,0.0708627778613606,162067.382819469,67,0.0708627778613606
11092,379693.99805904,61,0.0505533799383318,1625759.5411266,61,0.0505533799383318,39145.4524930353,61,0.0505533799383318
11095,178398.00185612,79,0.0728617050278684,364085.3169794,79,0.0728617050278684,77777.7499912099,79,0.0728617050278684
11098,231336.620749334,76,0.00940316291730814,692270.489159663,76,0.00940316291730814,133012.314415409,76,0.00940316291730814
11099,240523.675433594,115,0.000345113180701073,451002.99000601,115,0.000345113180701073,93972.0406345205,115,0.000345113180701073
11101,162373.493091051,81,0.0398243553648108,360748.818052368,81,0.0398243553648108,58979.9496730149,81,0.0398243553648108
11107,11882857.1502112,183,1.22198197427537e-06,28230688.2872469,183,1.22198197427537e-06,3883220.64875039,183,1.22198197427537e-06
11108,448224.134866276,150,1.22251164702547e-05,1096794.74734666,150,1.22251164702547e-05,197068.783194495,150,1.22251164702547e-05
11112,1233792.75757944,134,0.000666973343592447,4018022.79928755,134,0.000666973343592447,529510.276314091,134,0.000666973343592447
11115,95977.0574264625,68,0.0377172043448748,147851.660711056,68,0.0377172043448748,40338.5845280444,68,0.0377172043448748
11118,780848.766696865,139,0.000140395733346566,10093671.0870644,139,0.000140395733346566,314924.027703571,139,0.000140395733346566
11123,280891.80901035,63,0.0833848446861922,983427.571231116,63,0.0833848446861922,158368.045638377,63,0.0833848446861922
11124,181865.61823671,6,0.890319974298562,240892.496522939,6,0.890319974298562,99012.5064448621,6,0.890319974298562
11125,2449707.03265916,107,0.000689912321407027,5219937.858704,107,0.000689912321407027,1362242.46293536,107,0.000689912321407027
11128,77562.3131924693,34,0.303992461888106,219790.924551235,34,0.303992461888106,40272.8828453749,34,0.303992461888106
11130,1203332.63562421,126,0.00179185789877545,2675500.17285047,126,0.00179185789877545,696621.706759291,126,0.00179185789877545
11134,1888120.5613308,84,0.0121592701464099,5194532.0634353,84,0.0121592701464099,748158.88770632,84,0.0121592701464099
11135,5556.68957813679,102,0.0016550549273171,19524.3626976291,102,0.0016550549273171,2527.870608528,102,0.0016550549273171
11137,119468.304812447,132,0.000192870486112939,183732.349324223,132,0.000192870486112939,80872.3628909301,132,0.000192870486112939
11139,1293891.17318188,106,0.00304518403278653,3317998.1569714,106,0.00304518403278653,575803.803873037,106,0.00304518403278653
11146,288740.648628166,152,1.26030279716804e-05,731476.309858021,152,1.26030279716804e-05,194825.864999554,152,1.26030279716804e-05
11150,1704550.47853019,165,6.70314695667695e-05,8869160.63655101,165,6.70314695667695e-05,1704550.47853019,165,6.70314695667695e-05
11155,581947.785121141,94,0.00369115956205812,687694.33735037,94,0.00369115956205812,496661.942985351,94,0.00369115956205812
11156,408404.857916301,118,0.00241523775639796,858983.109630305,118,0.00241523775639796,286024.441520144,118,0.00241523775639796
11160,1865316.31623763,127,6.23149118008648e-05,2696598.58760437,127,6.23149118008648e-05,918595.1201187,127,6.23149118008648e-05
11162,94339.5344580407,130,0.000108748996082486,465332.71530238,130,0.000108748996082486,71325.1252585757,130,0.000108748996082486
11163,12668461.9522054,195,2.22694039209159e-07,12668461.9522054,195,2.22694039209159e-07,12668461.9522054,195,2.22694039209159e-07
11164,19935.8706371384,114,0.000852719345426634,47487.9770884228,114,0.000852719345426634,18308.946654148,114,0.000852719345426634
11167,18308.501479764,90,0.0182810099505855,34536.4914277366,90,0.0182810099505855,11146.25151213,90,0.0182810099505855
11169,528000.470035302,23,0.526690399741074,939838.474908002,23,0.526690399741074,179539.30954781,23,0.526690399741074
11170,184519.927810599,167,1.27632904289854e-06,320692.962093471,167,1.27632904289854e-06,37705.9511519618,167,1.27632904289854e-06
11171,113719.968836781,114,9.0616209319494e-05,122306.986891804,114,9.0616209319494e-05,73142.565589989,114,9.0616209319494e-05
11174,2140119.5905866,187,1.08762953821007e-06,6857898.81063823,187,1.08762953821007e-06,910748.3282193,187,1.08762953821007e-06
11176,3192886.59955804,83,0.0177673763826176,6874480.33170134,83,0.0177673763826176,201361.606869005,83,0.0177673763826176
11177,119144.218169165,122,0.00142948730475956,346364.612382487,122,0.00142948730475956,44199.2700532832,122,0.00142948730475956
11183,1979829.6943565,187,3.81513586500404e-06,4135719.1131038,187,3.81513586500404e-06,776331.511952021,187,3.81513586500404e-06
11184,346330.665871188,121,0.00100320408786403,893930.658749975,121,0.00100320408786403,45443.5040086425,121,0.00100320408786403
11192,2794927.0459858,216,6.70629329846406e-09,10781128.885504,216,6.70629329846406e-09,1517407.10877973,216,6.70629329846406e-09
11193,624265.716569682,86,0.0172464945766031,1086281.57754776,86,0.0172464945766031,281786.319270371,86,0.0172464945766031
11196,44480732.8222597,145,9.17380077840591e-05,86180312.6962541,145,9.17380077840591e-05,20546299.7156633,145,9.17380077840591e-05
11197,466235.597885004,145,6.62850238151158e-05,1061797.28029632,145,6.62850238151158e-05,201904.337383341,145,6.62850238151158e-05
11198,9147.57130426074,50,0.166895505784706,23515.919134978,50,0.166895505784706,141.684590195502,50,0.166895505784706
11200,226983.141824724,128,0.000636821568450241,514385.213672613,128,0.000636821568450241,76083.2404928658,128,0.000636821568450241
11201,19775.3576345524,118,0.00254243003455912,56684.2435245434,118,0.00254243003455912,14437.0994992174,118,0.00254243003455912
11202,714322.948064849,86,0.00399617887420156,2812715.88264852,86,0.00399617887420156,134040.63747667,86,0.00399617887420156
11204,292727.8795768,183,1.22213215663081e-05,793830.215271825,183,1.22213215663081e-05,3366.24207454775,183,1.22213215663081e-05
11205,350514.890229997,107,0.00645111806084708,1590989.27307017,107,0.00645111806084708,29055.1225889017,107,0.00645111806084708
11207,3622928.5211667,174,8.78257613212696e-06,30823277.3548144,174,8.78257613212696e-06,700857.549059433,174,8.78257613212696e-06
11209,1615179.33697997,100,0.0065671833687484,2167037.97786762,100,0.0065671833687484,604409.787295463,100,0.0065671833687484
11211,689110.41654386,126,0.000265173240597383,2507596.23797902,126,0.000265173240597383,382330.692923087,126,0.000265173240597383
11215,434059.932086131,138,9.70383984146839e-05,434059.932086131,138,9.70383984146839e-05,378344.605686635,138,9.70383984146839e-05
11218,1417077.24582988,138,0.000309842646209813,3679030.15555726,138,0.000309842646209813,464224.914791619,138,0.000309842646209813
11219,444947.911393202,126,0.000774809291290701,4587468.08987015,126,0.000774809291290701,164017.859985798,126,0.000774809291290701
11220,3971886.95715588,145,0.000229383914347236,6789519.77234583,145,0.000229383914347236,2515088.31184008,145,0.000229383914347236
11221,445473.094980865,125,0.000515261299559366,1134523.5922399,125,0.000515261299559366,199924.496491069,125,0.000515261299559366
11224,1379304.20858174,87,0.0238032581175966,6157742.71850016,87,0.0238032581175966,39863.0070315916,87,0.0238032581175966
11226,406574.112317565,68,0.0565494502702835,525517.086739172,68,0.0565494502702835,287631.137895958,68,0.0565494502702835
11227,1311156.93091713,118,0.0018113496872818,2410855.67645202,118,0.0018113496872818,1311156.93091713,118,0.0018113496872818
11229,459634.058544038,46,0.144714239656491,987707.647599542,46,0.144714239656491,284337.932497707,46,0.144714239656491
11230,2298896.09591111,152,0.000233558996555194,8325980.21491183,152,0.000233558996555194,115698.147657711,152,0.000233558996555194
11231,175687.274549776,152,0.000121203659991354,441795.762537235,152,0.000121203659991354,58799.2343742487,152,0.000121203659991354
11233,283952.390358719,65,0.069031863857651,424781.242591009,65,0.069031863857651,225037.134778733,65,0.069031863857651
11235,1564059.06083236,168,2.97417218151352e-05,3185950.90187647,168,2.97417218151352e-05,302690.145540095,168,2.97417218151352e-05
11237,575619.500044234,88,0.0140689231528042,2157744.85492526,88,0.0140689231528042,178372.451759477,88,0.0140689231528042
11238,-241428.008992075,-35,0.274233007959828,-312660.14678025,-35,0.274233007959828,-33601.4708992525,-35,0.274233007959828
11239,671371.977471739,102,0.00777740024169193,884558.92908774,102,0.00777740024169193,244221.4292417,102,0.00777740024169193
11240,974171.506462434,81,0.0202322412119109,1716143.9126896,81,0.0202322412119109,812741.948415938,81,0.0202322412119109
11244,221059.995526236,73,0.0546639358916752,584898.195466397,73,0.0546639358916752,61667.4532507862,73,0.0546639358916752
11249,5600974.64940725,132,0.000770918668951737,5600974.64940725,132,0.000770918668951737,1280268.9576678,132,0.000770918668951737
11252,17663.6674146821,128,3.98772308332074e-05,123360.293987363,128,3.98772308332074e-05,16623.0183387227,128,3.98772308332074e-05
11253,1637141.68822885,109,0.000943644851207903,1848994.6770631,109,0.000943644851207903,758968.142715844,109,0.000943644851207903
11255,336685.043148741,105,0.00334892455349545,643541.200198535,105,0.00334892455349545,115513.999706817,105,0.00334892455349545
11259,4700.51822967211,98,0.00137554114738969,9162.48221464311,98,0.00137554114738969,1170.73534860968,98,0.00137554114738969
11262,1607114.71065801,149,8.16336646167759e-05,5783101.84163348,149,8.16336646167759e-05,777869.629065902,149,8.16336646167759e-05
11267,140351.571037935,153,1.57270145948463e-05,351270.971089363,153,1.57270145948463e-05,70112.3704257993,153,1.57270145948463e-05
11271,11231892.4366026,148,0.000108742416210728,14891700.4580764,148,0.000108742416210728,9668746.67949081,148,0.000108742416210728
11272,2251020.89538567,91,0.0289702274360326,5387846.59503883,91,0.0289702274360326,1351387.90701045,91,0.0289702274360326
11273,7058.18772675767,133,4.55237792136298e-05,15732.7543222384,133,4.55237792136298e-05,2521.96784406904,133,4.55237792136298e-05
11276,154459.935250887,60,0.143136389394166,282962.4076332,60,0.143136389394166,103273.858750893,60,0.143136389394166
11278,1533088.36800336,102,0.00507940317244482,3753460.05012557,102,0.00507940317244482,181689.903881718,102,0.00507940317244482
11279,9539219.23086742,122,0.00154171474999254,27366128.4114819,122,0.00154171474999254,3444145.79379903,122,0.00154171474999254
11280,659351.817748213,152,8.3260415240094e-06,1059672.5642382,152,8.3260415240094e-06,224779.0287778,152,8.3260415240094e-06
11281,177140.480949473,109,0.00839602784789961,953249.406625329,109,0.00839602784789961,106637.653638979,109,0.00839602784789961
11285,772311.181568955,98,0.00997966370493231,1092597.52096541,98,0.00997966370493231,513693.51501402,98,0.00997966370493231
11290,-6227.16488346971,-2,0.980100505006702,-18302.7845216349,-2,0.980100505006702,-878.182270020767,-2,0.980100505006702
11291,11025.4973432848,29,0.293793531648877,14032.4511641814,29,0.293793531648877,8643.98991713541,29,0.293793531648877
11292,3011699.42930087,111,0.00674087756778441,3148153.29754743,111,0.00674087756778441,3011699.42930087,111,0.00674087756778441
11294,522652.49597233,115,0.00213075707080956,2103362.20316158,115,0.00213075707080956,116846.825422517,115,0.00213075707080956
11295,12857.8452266022,80,0.00946733951913581,56518.0009960534,80,0.00946733951913581,6133.73654220732,80,0.00946733951913581
11296,5796139.35543017,134,7.98360709737267e-05,52709223.8184955,134,7.98360709737267e-05,4456955.24872839,134,7.98360709737267e-05
11297,441865.177900806,62,0.0276579712639093,706652.972504338,62,0.0276579712639093,56057.3326875358,62,0.0276579712639093
11299,235301.639504673,166,9.66780278055523e-09,597016.415330579,166,9.66780278055523e-09,116659.950341942,166,9.66780278055523e-09
11301,1382585.35741034,135,0.00057514347508425,3247859.02929964,135,0.00057514347508425,237696.20181324,135,0.00057514347508425
11303,252450.413342087,155,0.000279583473242306,11252426.5298002,155,0.000279583473242306,46308.3951051133,155,0.000279583473242306
11304,258164.590802592,154,9.32999058655959e-06,494966.615933773,154,9.32999058655959e-06,70730.0248774227,154,9.32999058655959e-06
11305,270793.212390134,32,0.393163695176238,607262.40191958,32,0.393163695176238,108755.898789011,32,0.393163695176238
11310,647755.128399067,97,0.0136062492686826,1579305.31170133,97,0.0136062492686826,329217.249039833,97,0.0136062492686826
11312,377967.802965157,163,7.87774496517901e-05,542697.281207743,163,7.87774496517901e-05,176267.88394991,163,7.87774496517901e-05
11315,271222.550167415,122,0.00064179652547991,818246.209197287,122,0.00064179652547991,32095.7292608382,122,0.00064179652547991
11319,1707329.50373964,136,0.000295461992497081,4393239.76607836,136,0.000295461992497081,527062.514464687,136,0.000295461992497081
11323,73154.641483368,40,0.281916457762485,166342.40017294,40,0.281916457762485,48662.467514736,40,0.281916457762485
11329,32092.65041824,74,0.022709578283467,99731.1835420512,74,0.022709578283467,13189.1244243838,74,0.022709578283467
11333,935903.600694636,101,0.00141452855837598,2662452.9327739,101,0.00141452855837598,160789.813329956,101,0.00141452855837598
11334,1866920.42859157,106,0.00133223368867186,7178463.17273661,106,0.00133223368867186,952362.286509182,106,0.00133223368867186
11337,14359852.1620539,153,1.94255411229971e-05,24161021.0980589,153,1.94255411229971e-05,2889070.98954611,153,1.94255411229971e-05
11343,306448.870098712,115,0.0017819064295832,1120960.8107545,115,0.0017819064295832,269584.556819148,115,0.0017819064295832
11345,9117.31218482908,4,0.930406524784341,40404.9353468091,4,0.930406524784341,1407.12598450859,4,0.930406524784341
11346,206669.840409162,63,0.0802566075874038,495007.60162516,63,0.0802566075874038,91887.63862503,63,0.0802566075874038
